썸네일,보도 일자,언론사,기사 제목,URL,기사내용,카테고리
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F021%2F2022%2F09%2F19%2F2531694.jpg&type=ff264_180&expire=2&refresh=true,4일 전,뉴시스,"대구교육청, 학교주변 유해업소 점검·단속",http://www.newsis.com/view/?id=NISX20220920_0002019173&cID=10810&pID=10800," 대구시교육청은 20일 대구경찰청, 대구시, 대구YWCA와 함께 합동 점검반을 편성하고 학교주변 유해업소에 대한 점검·단속을 실시했다. 이번 점검대상은 대구 서구지역 교육환경보호구역(학교 경계로부터 200m) 내의... ",생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F079%2F2022%2F09%2F20%2F3686989.jpg&type=ff264_180&expire=2&refresh=true,5일 전,문화일보,"대구 10미(味), 트로트로 제작됐다",http://www.munhwa.com/news/view.html?no=2022091901039927106001, 대구=박천학 기자 대구 음식의 매력과 10가지 향토음식을 알리는 대중가요가 제작됐다. 대구시는 ‘대구 10味’ 브랜드화와 지역 음식업계 활성화를 위해 세미 트로트 풍의 노래인 ‘대구의 맛’을 제작했다고 19일... ,생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F001%2F2022%2F09%2F21%2F13452168.jpg&type=ff264_180&expire=2&refresh=true,A10면 1단,경향신문,“대구 신천에서 ‘강수욕’ 즐겨볼까”,https://www.khan.co.kr/local/Daegu/article/202209202149025, 대구 도심 내 대표 하천인 ‘신천’ 인근에 물놀이장 등 시민이 여가 활동을 할 수 있는 시설이 들어선다. 대구시는 국비 1709억원 등 5890억원을 들여 신천 수변공원화 사업을 추진한다고 20일 밝혔다. 코로나19 등을 계기로... ,생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F015%2F2022%2F09%2F22%2F4753034.jpg&type=ff264_180&expire=2&refresh=true,4일 전,노컷뉴스,2022 대구 콘텐츠페어 개막,https://www.nocutnews.co.kr/news/5819893, 지역의 우수한 콘텐츠와 창작물 등을 한자리에서 볼 수 있는 '2022 대구콘텐츠페어(2022 DCCF)'가 오는 30일부터 다음 달 1일까지 2일간 대구 엑스코에서 열린다. 올해 처음 개최되는 '대구콘텐츠페어'는 지난 2001년부터... ,생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F657%2F2022%2F09%2F23%2F7041.jpg&type=ff264_180&expire=2&refresh=true,3일 전,연합뉴스,코로나가 바꾼 식품 트렌드 한눈에…대구국제식품산업전,https://www.yna.co.kr/view/AKR20220921074300053?input=1195m," 비수도권 최대 규모 식품 박람회인 제22회 대구국제식품산업전이 오는 22∼25일 대구 엑스코 서관에서 개최된다. 대구국제식품산업전은 식품 기업들의 국내외 판로 개척을 돕고, 빠르게 바뀌는 글로벌 식품 산업... ",코로나
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F018%2F2022%2F09%2F24%2F5325045.jpg&type=ff264_180&expire=2&refresh=true,A30면 1단,한국경제,TK신공항 건설 올인하는 대구,https://www.hankyung.com/society/article/2022092294131," 홍준표 대구시장이 이끄는 민선 8기가 시작되고 TK신공항특별법이 발의되면서 TK신공항 건설에 대한 기대가... 대구시가 군 공항을 먼저 건설해 국방부에 기부한 뒤, 기존 동촌공항의 부지를 받아 개발비를 회수하는 기부... ",경제
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F001%2F2022%2F09%2F20%2F13450754.jpg&type=ff264_180&expire=2&refresh=true,1일 전,대구MBC,'추분' 대구·경북 구름 많고 포근···낮 최고 23~28도,https://dgmbc.com/article/nq_acQTq8TU6y," 낮과 밤의 길이 같아지는 절기상 추분인 9월 23일, 대구·경북 지역은 구름이 많고 일교차가 크겠습니다. 낮 최고 기온은 대구 27도, 경산 28도 등 23~28도까지 오르며 전날보다 3도가량 더 높겠습니다. 미세먼지와... ",생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2022%2F09%2F21%2F1554225.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,4일 전,연합뉴스,대구 소비재 제품 호찌민 홍보행사에 1천200여명 방문,https://www.yna.co.kr/view/AKR20220920140100053?input=1195m, 대구상공회의소는 지역 소비재 수출기업들이 참여한 '대구시 베트남 B2C 홍보 행사'에 현지 시민 1천200여명이 방문했다고 20일 밝혔다. 대구시와 대구상공회의소가 소비재 제품 시장성을 파악하기 위해 지난 17∼18일... ,경제
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F657%2F2022%2F09%2F23%2F7047.jpg&type=ff264_180&expire=2&refresh=true,4시간 전,이데일리,[포토] 문도엽 '대구 경북 골프팬들의 응원에 화답',http://starin.edaily.co.kr/news/newspath.asp?newsid=02378006632463400," 24일 경북 칠곡군에 위치한 파미힐스CC 동 코스(파71/ 7,215야드)에서 ‘2022 DGB금융그룹 오픈(총상금 5억 원/ 우승상금 1억 원)’ 3라운드가 열렸다. 문도엽이 5번홀 경기를 펼치고 있다. ",생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F003%2F2022%2F09%2F24%2F11437592.jpg&type=ff264_180&expire=2&refresh=true,3일 전,국민일보 ,"[단독] ‘당심 잡기’ 나선 안철수, 대구서 홍준표 시장 만난다",https://news.kmib.co.kr/article/view.asp?arcid=0017491745&code=61111111&cp=nv, 안철수 국민의힘 의원이 21일 홍준표 대구시장을 만난다. 국민의힘 차기 유력 당권주자인 안 의원은 홍... 안 의원 측 관계자는 이날 통화에서 “안 의원이 오전 10시 30분 대구시장실에서 홍 시장을 만날 예정”이라면서... ,정치
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F056%2F2022%2F09%2F21%2F11342854.jpg&type=ff264_180&expire=2&refresh=true,1일 전,대구MBC,2022 대구 스트리트 모터 페스티벌 개최,https://dgmbc.com/article/7dbwgDo3dT66mP, 2022 대구 스트리트 모터 페스티벌이 9월 24일부터 이틀 동안 남산동 자동차부속골목에서 열립니다. 코로나... 남산동 자동차부속골목 상점가 상인회가 주최하고 대구시와 대구시 중구가 후원합니다. (사진 제공 대구시) ,생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5307%2F2022%2F09%2F24%2F345554.jpg&type=ff264_180&expire=2&refresh=true,16시간 전,뉴시스,"영남대병원, 대구 첫 하이브리드 스텐트 그라프트 대동맥 수술 시행",http://www.newsis.com/view/?id=NISX20220920_0002019639&cID=10810&pID=10800, 영남대병원 흉부외과 김명수 교수팀은 대구 최초로 새로운 하이브리드 스텐트 그라프트 모델을 사용한 대동맥 수술을 시행했다고 24일 밝혔다. E-VITA OPEN NEO (Artivion Inc.)는 하이브리드 스텐트 그라프트의 한 종류로... ,사회
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5307%2F2022%2F09%2F24%2F345554.jpg&type=ff264_180&expire=2&refresh=true,3일 전,KBS,“대구 공공기관장 내정자 철저 검증 촉구”,https://news.kbs.co.kr/news/view.do?ncd=5561308&ref=A," 시민단체들이 새롭게 출범하는 대구시 공공기관의 기관장 내정자에 대해 철저한 검증을 촉구했습니다. 대구참여연대는, 대구공공시설관리공단 이사장으로 내정된 문기봉 전 도로공사 대구경북본부장에 대해 다량의... ",정치
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F011%2F2022%2F09%2F22%2F4101934.jpg&type=ff264_180&expire=2&refresh=true,15시간 전,일요신문,"한국법무보호복지공단 대구지부, 법무보호대상자 위한 '2022 취업박람회' 개최",https://ilyo.co.kr/?ac=article_view&entry_id=437016, 한국법무보호복지공단 대구지부에 따르면 이번 취업박람회는 대구지역 고용협력기업체 19곳과 대한법률구조공단 및 미소금융재단 등 유관기관이 참여한다. 박람회에서는 법무보호대상자(형사처분 또는 보호처분을... ,생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5291%2F2022%2F09%2F22%2F1637123.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,15시간 전,일요신문,"한국법무보호복지공단 대구지부, 법무보호대상자 위한 '2022 취업박람회' 개최",https://ilyo.co.kr/?ac=article_view&entry_id=437016, 한국법무보호복지공단 대구지부에 따르면 이번 취업박람회는 대구지역 고용협력기업체 19곳과 대한법률구조공단 및 미소금융재단 등 유관기관이 참여한다. 박람회에서는 법무보호대상자(형사처분 또는 보호처분을... ,생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F032%2F2022%2F09%2F23%2F3174866.jpg&type=ff264_180&expire=2&refresh=true,2일 전,서울경제,국내 유일 길거리 모터쇼 ‘대구스트리트모터페스티벌’ 3년 만에 개최,https://www.sedaily.com/NewsView/26B69VQIKT," 국내 유일의 민간주도형 길거리 모터쇼인 ‘대구스트리트모터페스티벌’이 24일과 25일 대구 남산동 자동차부속골목에서 열린다. 코로나19 여파로 3년 만에 개최되며 자동차부속골목 상인회가 주최하고, 대구시가... ",생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F056%2F2022%2F09%2F23%2F11344257.jpg&type=ff264_180&expire=2&refresh=true,2일 전,국제뉴스,"대구시, 대구 시민생활 체육 대축전 개최",https://www.gukjenews.com/news/articleView.html?idxno=2556573," 지역 생활체육인들의 우정과 화합의 큰 축제인 '2022 대구시민생활체육대축전'이 3년 만에, 24일, 25일 양일간 시민체육관 외 15개 경기장에서 개최된다. '2022 대구시민생활체육대축전'은 시민들의 스포츠 활동 참여를... ",생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5138%2F2022%2F09%2F23%2F400714.jpg&type=ff264_180&expire=2&refresh=true,1일 전,경향신문,"도시 농업인의 축제…대구도시농업박람회, 30일부터 나흘간 개최",https://www.khan.co.kr/local/Daegu/article/202209231122001, 대구시는 오는 30일부터 10월3일까지 대구농업마이스터고교에서 제10회 도시농업박람회를 개최한다고 23일 밝혔다. 이 박람회는 매년 약 10만명이 전시장을 찾는 도시농업 분야 대구·경북 최대 행사이다. 대구시는 올해... ,생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F003%2F2022%2F09%2F20%2F11428630.jpg&type=ff264_180&expire=2&refresh=true,1일 전,KBS,"신규 확진…대구 1,436명·경북 1,627명",https://news.kbs.co.kr/news/view.do?ncd=5563109&ref=A," 코로나19 감소세가 이어지며 대구·경북의 하루 확진자 수가 3천 명대로 떨어졌습니다. 오늘 0시 기준 코로나19 신규 확진자는 대구 천 436명, 경북 천 627명입니다. 대구는 지난주보다 확진자가 천 5백여 명, 경북 천... ",코로나
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5839%2F2022%2F09%2F23%2F18570.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,1일 전,e대한경제,"대구 국제 식품산업전, 달빛동맹 교류의 장으로",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202209221835217980037, 이종화 대구시 경제부시장은 지난22일 비수도권 최대 규모의 식품 종합전시회인 제22회 대구국제식품산업전 개막식에 참석했다. 이 자리에서 이종화 대구시 경제부시장은 참석자와 행사주최자에게 감사의 말을 전하고... ,생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2022%2F09%2F20%2F1553937.jpg&type=ff264_180&expire=2&refresh=true,1일 전,정보통신신문,"대구시, 미래 융복합 교통정보 서비스 촉진",http://www.koit.co.kr/news/articleView.html?idxno=103424," 대구시는 23일, 미래 융복합 교통인프라 구축 및 서비스 추진을 위한 업무협약을 체결했다. [사진=대구시] 대구시는 도로교통공단, 3개 광역자치단체(인천, 광주, 울산) 및 3개 민간기업(아이나비, 카카오모빌리티... ",경제
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F088%2F2022%2F09%2F22%2F776282.jpg&type=ff264_180&expire=2&refresh=true,4일 전,뉴시스,"대구시교육청, 직업교육 박람회 '특ㆍ마 Festival' 개최",http://www.newsis.com/view/?id=NISI20220920_0019268603, 20일 오전 대구 남구 영남이공대 천마체육관에서 열린 '2022 대구교육청 직업교육 박람회 특성화고·마이스터고 Festival’에 참석한 학생들이 직업계고 부스에서 전공체험을 하고 있다. 이번 박람회에는 직업계고... ,생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F088%2F2022%2F09%2F22%2F776282.jpg&type=ff264_180&expire=2&refresh=true,2일 전,매일신문,[포토뉴스] 대구국제오페라축제 화려한 개막…개막작 '투란도트',https://news.imaeil.com/page/view/2022092217351626233, 제19회 대구국제오페라축제 개막을 하루 앞둔 22일 오후 대구오페라하우스에서 개막작 푸치니 오페라 '투란도트' 의 최종 리허설이 진행되고 있다. 이 작품은 대구오페라하우스와 광주시립오페라단의 합작... ,생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2022%2F09%2F20%2F1553937.jpg&type=ff264_180&expire=2&refresh=true,4일 전,국민일보,대구 한 고교 운동부서 성추행 등 학폭 고소…조사중,https://news.kmib.co.kr/article/view.asp?arcid=0017488322&code=61122020&cp=nv, 대구 한 고등학교에서 남자 운동부 선배 학생들이 후배 학생들을 폭행하거나 성추행했다는 고소장이 접수돼 경찰과 교육당국이 조사 중이다. 20일 대구시교육청과 경찰 등에 따르면 모 고교 운동부 2∼3학년 중 일부가... ,사회
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5264%2F2022%2F09%2F23%2F608163.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,2일 전,매일신문,[포토뉴스] 대구국제오페라축제 화려한 개막…개막작 '투란도트',https://news.imaeil.com/page/view/2022092217351626233, 제19회 대구국제오페라축제 개막을 하루 앞둔 22일 오후 대구오페라하우스에서 개막작 푸치니 오페라 '투란도트' 의 최종 리허설이 진행되고 있다. 이 작품은 대구오페라하우스와 광주시립오페라단의 합작... ,생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F088%2F2022%2F09%2F19%2F775588.jpg&type=ff264_180&expire=2&refresh=true,4일 전,국민일보,대구 한 고교 운동부서 성추행 등 학폭 고소…조사중,https://news.kmib.co.kr/article/view.asp?arcid=0017488322&code=61122020&cp=nv, 대구 한 고등학교에서 남자 운동부 선배 학생들이 후배 학생들을 폭행하거나 성추행했다는 고소장이 접수돼 경찰과 교육당국이 조사 중이다. 20일 대구시교육청과 경찰 등에 따르면 모 고교 운동부 2∼3학년 중 일부가... ,사회
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F056%2F2022%2F09%2F20%2F11342028.jpg&type=ff264_180&expire=2&refresh=true,1일 전,공감신문,"생탁, 식품대전 '대구국제식품산업전' 참가",https://www.gokorea.kr/news/articleView.html?idxno=733006," 부산 막걸리 브랜드 부산합동양조 '생탁'이 '대구국제식품산업전'에 참가한다고 전했다. 22일부터 25일까지 4일간 열리는 '대구국제식품신업전'은 식품 기업들의 국내외 판로 개척을 돕고, 빠르게 바뀌는 글로벌 식품 산업... ",세계
